"rep"	"auc"	"tree_depth"	"maxdepth"	"dataset_name"	"prop_switch_x"	"q_to_switch"
14	0.661324786324786	12	13	"Heart"	1	1
15	0.74142380085003	13	13	"Heart"	1	1
16	0.733202179176755	13	13	"Heart"	1	1
17	0.715430402930403	13	13	"Heart"	1	1
18	0.739428571428571	13	13	"Heart"	1	1
19	0.73873260738052	11	13	"Heart"	1	1
20	0.698076923076923	12	13	"Heart"	1	1
21	0.768627914303718	13	13	"Heart"	1	1
22	0.722096188747731	13	13	"Heart"	1	1
23	0.730273199023199	13	13	"Heart"	1	1
24	0.714396766169154	13	13	"Heart"	1	1
25	0.671713329275715	13	13	"Heart"	1	1
26	0.720100426049909	12	13	"Heart"	1	1
27	0.695392826308767	13	13	"Heart"	1	1
28	0.759843149807939	12	13	"Heart"	1	1
29	0.723592615012107	11	13	"Heart"	1	1
30	0.750286675330632	12	13	"Heart"	1	1
1	0.714814814814815	12	14	"Heart"	1	1
2	0.708076923076923	11	14	"Heart"	1	1
3	0.699183738796415	13	14	"Heart"	1	1
4	0.715748280496482	14	14	"Heart"	1	1
5	0.727504638218924	12	14	"Heart"	1	1
6	0.696767769607843	14	14	"Heart"	1	1
7	0.692761904761905	14	14	"Heart"	1	1
8	0.727375907990315	12	14	"Heart"	1	1
9	0.706571691176471	13	14	"Heart"	1	1
10	0.66081583137463	13	14	"Heart"	1	1
11	0.682975307698188	14	14	"Heart"	1	1
12	0.714318130247334	12	14	"Heart"	1	1
13	0.761830135310756	11	14	"Heart"	1	1
14	0.727480219111382	12	14	"Heart"	1	1
15	0.767238095238095	13	14	"Heart"	1	1
16	0.717391304347826	10	14	"Heart"	1	1
17	0.673863636363636	13	14	"Heart"	1	1
18	0.719360230985487	14	14	"Heart"	1	1
19	0.781818181818182	14	14	"Heart"	1	1
20	0.714891041162228	14	14	"Heart"	1	1
21	0.713286445990368	13	14	"Heart"	1	1
22	0.717133163698049	13	14	"Heart"	1	1
23	0.722995183854445	13	14	"Heart"	1	1
24	0.714687333789226	11	14	"Heart"	1	1
25	0.680223651960784	13	14	"Heart"	1	1
26	0.760769230769231	14	14	"Heart"	1	1
27	0.739738805970149	13	14	"Heart"	1	1
28	0.750077303648732	13	14	"Heart"	1	1
29	0.698206555349412	12	14	"Heart"	1	1
30	0.782935049019608	13	14	"Heart"	1	1
1	0.720454545454545	11	15	"Heart"	1	1
2	0.746531276645221	12	15	"Heart"	1	1
3	0.662256425809387	12	15	"Heart"	1	1
4	0.74198717948718	15	15	"Heart"	1	1
5	0.696190476190476	13	15	"Heart"	1	1
6	0.757860195360195	13	15	"Heart"	1	1
7	0.693846153846154	12	15	"Heart"	1	1
8	0.72759246653052	15	15	"Heart"	1	1
9	0.723076923076923	14	15	"Heart"	1	1
10	0.755199938598511	14	15	"Heart"	1	1
11	0.688069216757741	12	15	"Heart"	1	1
12	0.673913043478261	12	15	"Heart"	1	1
13	0.754019789734075	14	15	"Heart"	1	1
14	0.682584909961249	11	15	"Heart"	1	1
15	0.73353066180935	12	15	"Heart"	1	1
16	0.653061224489796	12	15	"Heart"	1	1
17	0.651746808347986	12	15	"Heart"	1	1
18	0.701538461538462	12	15	"Heart"	1	1
19	0.704710144927536	13	15	"Heart"	1	1
20	0.70277501720052	14	15	"Heart"	1	1
21	0.696621053436282	12	15	"Heart"	1	1
22	0.706538461538462	11	15	"Heart"	1	1
23	0.679093122337188	14	15	"Heart"	1	1
24	0.740200166805671	13	15	"Heart"	1	1
25	0.68874703768825	12	15	"Heart"	1	1
26	0.730869199602477	15	15	"Heart"	1	1
27	0.731166628113193	13	15	"Heart"	1	1
28	0.672738547399426	14	15	"Heart"	1	1
29	0.660228236564114	10	15	"Heart"	1	1
30	0.763759557877205	13	15	"Heart"	1	1
1	0.747238095238095	12	16	"Heart"	1	1
2	0.730943738656987	14	16	"Heart"	1	1
3	0.683810103469264	12	16	"Heart"	1	1
4	0.678857142857143	9	16	"Heart"	1	1
5	0.703644888082275	13	16	"Heart"	1	1
6	0.767307692307692	14	16	"Heart"	1	1
7	0.735984848484848	14	16	"Heart"	1	1
8	0.665	11	16	"Heart"	1	1
9	0.672960319287743	13	16	"Heart"	1	1
10	0.693761384335155	12	16	"Heart"	1	1
11	0.707542051003798	12	16	"Heart"	1	1
12	0.663679534313726	14	16	"Heart"	1	1
13	0.726571494358738	13	16	"Heart"	1	1
14	0.724126165744181	14	16	"Heart"	1	1
15	0.715903046880936	12	16	"Heart"	1	1
16	0.718461538461538	15	16	"Heart"	1	1
17	0.759230769230769	12	16	"Heart"	1	1
18	0.693609593199757	11	16	"Heart"	1	1
19	0.73797487745098	12	16	"Heart"	1	1
20	0.736340048840049	11	16	"Heart"	1	1
21	0.691990309637368	11	16	"Heart"	1	1
22	0.775197328476017	11	16	"Heart"	1	1
23	0.746285714285714	11	16	"Heart"	1	1
24	0.705949482653682	11	16	"Heart"	1	1
25	0.687892411440974	11	16	"Heart"	1	1
26	0.761477951743438	12	16	"Heart"	1	1
27	0.706979588716459	11	16	"Heart"	1	1
28	0.739393012766608	11	16	"Heart"	1	1
29	0.70771144278607	12	16	"Heart"	1	1
30	0.757860195360195	12	16	"Heart"	1	1
1	0.740740740740741	13	17	"Heart"	1	1
2	0.732353164653142	12	17	"Heart"	1	1
3	0.728846153846154	13	17	"Heart"	1	1
4	0.721923076923077	11	17	"Heart"	1	1
5	0.677643784786642	11	17	"Heart"	1	1
6	0.714079477243371	13	17	"Heart"	1	1
7	0.761111111111111	12	17	"Heart"	1	1
8	0.752604166666667	14	17	"Heart"	1	1
9	0.709467634603751	12	17	"Heart"	1	1
10	0.736472484457748	13	17	"Heart"	1	1
11	0.760150433648016	13	17	"Heart"	1	1
12	0.734782608695652	12	17	"Heart"	1	1
13	0.735012172854534	12	17	"Heart"	1	1
14	0.709906208821022	12	17	"Heart"	1	1
15	0.713551119177253	12	17	"Heart"	1	1
16	0.776728835674265	11	17	"Heart"	1	1
17	0.734323432343234	12	17	"Heart"	1	1
18	0.707395009129641	14	17	"Heart"	1	1
19	0.698072139303483	12	17	"Heart"	1	1
20	0.70568278201866	12	17	"Heart"	1	1
21	0.757962275819419	14	17	"Heart"	1	1
22	0.680694618272841	12	17	"Heart"	1	1
23	0.70422750554239	14	17	"Heart"	1	1
24	0.685662752321744	14	17	"Heart"	1	1
25	0.687878787878788	12	17	"Heart"	1	1
26	0.698440545808967	13	17	"Heart"	1	1
27	0.774449739051509	13	17	"Heart"	1	1
28	0.744230769230769	14	17	"Heart"	1	1
29	0.728239541637234	13	17	"Heart"	1	1
30	0.741151977793199	14	17	"Heart"	1	1
1	0.76141237745098	12	18	"Heart"	1	1
2	0.696921564178201	13	18	"Heart"	1	1
3	0.766034706826695	13	18	"Heart"	1	1
4	0.735480943738657	13	18	"Heart"	1	1
5	0.750769230769231	12	18	"Heart"	1	1
6	0.724615384615385	14	18	"Heart"	1	1
7	0.7416	12	18	"Heart"	1	1
8	0.748244810744811	13	18	"Heart"	1	1
9	0.741000844270474	13	18	"Heart"	1	1
10	0.734782608695652	12	18	"Heart"	1	1
11	0.705952380952381	12	18	"Heart"	1	1
12	0.71047619047619	12	18	"Heart"	1	1
13	0.669971886634754	13	18	"Heart"	1	1
14	0.741287878787879	12	18	"Heart"	1	1
15	0.776932394579453	12	18	"Heart"	1	1
16	0.745714285714286	10	18	"Heart"	1	1
17	0.711312457350823	11	18	"Heart"	1	1
18	0.685954577164561	14	18	"Heart"	1	1
19	0.645988805970149	11	18	"Heart"	1	1
20	0.62654250889545	12	18	"Heart"	1	1
21	0.712659380692168	15	18	"Heart"	1	1
22	0.687537947783849	12	18	"Heart"	1	1
23	0.779796511627907	13	18	"Heart"	1	1
24	0.722077822796422	13	18	"Heart"	1	1
25	0.733494993742178	14	18	"Heart"	1	1
26	0.699042461345263	11	18	"Heart"	1	1
27	0.741971471830425	11	18	"Heart"	1	1
28	0.710666666666667	12	18	"Heart"	1	1
29	0.686256218905473	13	18	"Heart"	1	1
30	0.682756527018822	12	18	"Heart"	1	1
1	0.69130907960199	12	19	"Heart"	1	1
2	0.710003035822708	14	19	"Heart"	1	1
3	0.623537955813776	13	19	"Heart"	1	1
4	0.732371794871795	16	19	"Heart"	1	1
5	0.711436170212766	16	19	"Heart"	1	1
6	0.753051785578892	15	19	"Heart"	1	1
7	0.745075757575758	13	19	"Heart"	1	1
8	0.66638770541692	12	19	"Heart"	1	1
9	0.696657509157509	14	19	"Heart"	1	1
10	0.699067119930429	13	19	"Heart"	1	1
11	0.623858794887401	12	19	"Heart"	1	1
12	0.703782652507558	13	19	"Heart"	1	1
13	0.724761904761905	10	19	"Heart"	1	1
14	0.753814530792948	12	19	"Heart"	1	1
15	0.705232909860859	13	19	"Heart"	1	1
16	0.702692307692308	13	19	"Heart"	1	1
17	0.720467032967033	13	19	"Heart"	1	1
18	0.71	16	19	"Heart"	1	1
19	0.628794778384942	14	19	"Heart"	1	1
20	0.75431198237216	13	19	"Heart"	1	1
21	0.712530525030525	14	19	"Heart"	1	1
22	0.710204391763544	13	19	"Heart"	1	1
23	0.742810760667904	13	19	"Heart"	1	1
24	0.7689385305068	12	19	"Heart"	1	1
25	0.723772785719688	13	19	"Heart"	1	1
26	0.687652625152625	12	19	"Heart"	1	1
27	0.713316369804919	12	19	"Heart"	1	1
28	0.742307692307692	15	19	"Heart"	1	1
29	0.723770051423747	15	19	"Heart"	1	1
30	0.720833333333333	14	19	"Heart"	1	1
1	0.732174380228721	13	20	"Heart"	1	1
2	0.659996915722107	12	20	"Heart"	1	1
3	0.760090738423029	12	20	"Heart"	1	1
4	0.650095238095238	15	20	"Heart"	1	1
5	0.674297924297924	13	20	"Heart"	1	1
6	0.6877886289651	12	20	"Heart"	1	1
7	0.711238095238095	11	20	"Heart"	1	1
8	0.71250758955677	11	20	"Heart"	1	1
9	0.703428571428571	12	20	"Heart"	1	1
10	0.745029239766082	14	20	"Heart"	1	1
11	0.690870098039216	12	20	"Heart"	1	1
12	0.694613511868533	12	20	"Heart"	1	1
13	0.754583333333333	14	20	"Heart"	1	1
14	0.724651091063305	13	20	"Heart"	1	1
15	0.72647619047619	11	20	"Heart"	1	1
16	0.742315885575167	13	20	"Heart"	1	1
17	0.685192263588411	12	20	"Heart"	1	1
18	0.718290441176471	12	20	"Heart"	1	1
19	0.730219402186377	11	20	"Heart"	1	1
20	0.702580845771144	12	20	"Heart"	1	1
21	0.738337574215437	14	20	"Heart"	1	1
22	0.71304347826087	12	20	"Heart"	1	1
23	0.698759191176471	14	20	"Heart"	1	1
24	0.745454545454545	14	20	"Heart"	1	1
25	0.718559218559219	12	20	"Heart"	1	1
26	0.716141001855288	12	20	"Heart"	1	1
27	0.646624875774023	13	20	"Heart"	1	1
28	0.697160243407708	13	20	"Heart"	1	1
29	0.692307692307692	11	20	"Heart"	1	1
30	0.726533545117616	13	20	"Heart"	1	1
1	0.677066543863689	12	21	"Heart"	1	1
2	0.687389669199478	12	21	"Heart"	1	1
3	0.763327205882353	14	21	"Heart"	1	1
4	0.635627991793937	14	21	"Heart"	1	1
5	0.724197472725846	13	21	"Heart"	1	1
6	0.712035909920876	12	21	"Heart"	1	1
7	0.658679688091453	14	21	"Heart"	1	1
8	0.653581530464032	13	21	"Heart"	1	1
9	0.710733287069165	12	21	"Heart"	1	1
10	0.7311367632444	11	21	"Heart"	1	1
11	0.767017704517705	12	21	"Heart"	1	1
12	0.707329474342929	12	21	"Heart"	1	1
13	0.74	13	21	"Heart"	1	1
14	0.715174129353234	12	21	"Heart"	1	1
15	0.70422750554239	12	21	"Heart"	1	1
16	0.751710199004975	11	21	"Heart"	1	1
17	0.701236263736264	11	21	"Heart"	1	1
18	0.677466863033873	11	21	"Heart"	1	1
19	0.709596535217689	11	21	"Heart"	1	1
20	0.767945875697577	14	21	"Heart"	1	1
21	0.698008933303051	13	21	"Heart"	1	1
22	0.693201604966311	13	21	"Heart"	1	1
23	0.745634191176471	13	21	"Heart"	1	1
24	0.685662752321744	12	21	"Heart"	1	1
25	0.70238741182854	12	21	"Heart"	1	1
26	0.679347826086957	14	21	"Heart"	1	1
27	0.70446247464503	13	21	"Heart"	1	1
28	0.683057598039216	13	21	"Heart"	1	1
29	0.746956786366403	12	21	"Heart"	1	1
30	0.728142076502732	12	21	"Heart"	1	1
1	0.728973407544836	13	22	"Heart"	1	1
2	0.721739130434783	12	22	"Heart"	1	1
3	0.675774134790528	14	22	"Heart"	1	1
4	0.737231968810916	11	22	"Heart"	1	1
5	0.710812248309399	12	22	"Heart"	1	1
6	0.731925202513438	13	22	"Heart"	1	1
7	0.712035909920876	11	22	"Heart"	1	1
8	0.725479703386591	14	22	"Heart"	1	1
9	0.68635477582846	11	22	"Heart"	1	1
10	0.748451953214586	16	22	"Heart"	1	1
11	0.694783531730988	11	22	"Heart"	1	1
12	0.733248906285977	12	22	"Heart"	1	1
13	0.686598812553011	15	22	"Heart"	1	1
14	0.722915398660986	12	22	"Heart"	1	1
15	0.71836268754077	14	22	"Heart"	1	1
16	0.70899992417924	14	22	"Heart"	1	1
17	0.72779304029304	12	22	"Heart"	1	1
18	0.719615384615385	13	22	"Heart"	1	1
19	0.724841101694915	14	22	"Heart"	1	1
20	0.694488606253312	11	22	"Heart"	1	1
21	0.705815018315018	12	22	"Heart"	1	1
22	0.675633889919604	13	22	"Heart"	1	1
23	0.755852329418988	15	22	"Heart"	1	1
24	0.733439321674616	11	22	"Heart"	1	1
25	0.713399879007865	14	22	"Heart"	1	1
26	0.689287652119991	11	22	"Heart"	1	1
27	0.745714285714286	14	22	"Heart"	1	1
28	0.727335164835165	13	22	"Heart"	1	1
29	0.741495298524578	11	22	"Heart"	1	1
30	0.717338123996636	12	22	"Heart"	1	1
1	0.757523809523809	12	23	"Heart"	1	1
2	0.761538461538461	13	23	"Heart"	1	1
3	0.720810647307925	13	23	"Heart"	1	1
4	0.72247619047619	12	23	"Heart"	1	1
5	0.713461538461538	11	23	"Heart"	1	1
6	0.734782608695652	12	23	"Heart"	1	1
7	0.744565217391304	13	23	"Heart"	1	1
8	0.718397997496871	14	23	"Heart"	1	1
9	0.737925544013951	12	23	"Heart"	1	1
10	0.719241691611022	13	23	"Heart"	1	1
11	0.682093163944344	12	23	"Heart"	1	1
12	0.711787417669771	12	23	"Heart"	1	1
13	0.665517769607843	13	23	"Heart"	1	1
14	0.726538461538462	12	23	"Heart"	1	1
15	0.728664192949907	12	23	"Heart"	1	1
16	0.720856102003643	13	23	"Heart"	1	1
17	0.728076923076923	12	23	"Heart"	1	1
18	0.693299755799756	12	23	"Heart"	1	1
19	0.70357770812629	12	23	"Heart"	1	1
20	0.691724030037547	12	23	"Heart"	1	1
21	0.701742986010244	13	23	"Heart"	1	1
22	0.75	12	23	"Heart"	1	1
23	0.673281140996822	13	23	"Heart"	1	1
24	0.742045454545455	13	23	"Heart"	1	1
25	0.63034723805182	11	23	"Heart"	1	1
26	0.701857656142497	12	23	"Heart"	1	1
27	0.734271080192646	13	23	"Heart"	1	1
28	0.717371323529412	13	23	"Heart"	1	1
29	0.722866419294991	12	23	"Heart"	1	1
30	0.730099502487562	12	23	"Heart"	1	1
1	0.706153846153846	11	24	"Heart"	1	1
2	0.721538461538462	12	24	"Heart"	1	1
3	0.692307692307692	11	24	"Heart"	1	1
4	0.700384615384615	13	24	"Heart"	1	1
5	0.670997644555885	12	24	"Heart"	1	1
6	0.738970588235294	13	24	"Heart"	1	1
7	0.679341226472374	13	24	"Heart"	1	1
8	0.704347826086957	14	24	"Heart"	1	1
9	0.727651515151515	12	24	"Heart"	1	1
10	0.718285714285714	13	24	"Heart"	1	1
11	0.757676851922056	12	24	"Heart"	1	1
12	0.7001287001287	13	24	"Heart"	1	1
13	0.759814363968351	12	24	"Heart"	1	1
14	0.709848484848485	11	24	"Heart"	1	1
15	0.68452380952381	12	24	"Heart"	1	1
16	0.696868524061709	13	24	"Heart"	1	1
17	0.733490566037736	12	24	"Heart"	1	1
18	0.714091930858073	12	24	"Heart"	1	1
19	0.712878787878788	12	24	"Heart"	1	1
20	0.730132962275819	12	24	"Heart"	1	1
21	0.705384615384615	15	24	"Heart"	1	1
22	0.753306322146625	13	24	"Heart"	1	1
23	0.757658270932607	12	24	"Heart"	1	1
24	0.769294794188862	13	24	"Heart"	1	1
25	0.757032432863176	13	24	"Heart"	1	1
26	0.742099499374218	12	24	"Heart"	1	1
27	0.707096474953618	11	24	"Heart"	1	1
28	0.696538461538462	13	24	"Heart"	1	1
29	0.740337796713329	14	24	"Heart"	1	1
30	0.687389669199478	13	24	"Heart"	1	1
1	0.715097402597403	11	25	"Heart"	1	1
2	0.772585669781931	13	25	"Heart"	1	1
3	0.700396825396825	14	25	"Heart"	1	1
4	0.743850720949958	11	25	"Heart"	1	1
5	0.657575757575758	13	25	"Heart"	1	1
6	0.690151515151515	12	25	"Heart"	1	1
7	0.802975106253795	13	25	"Heart"	1	1
8	0.708882260336399	15	25	"Heart"	1	1
9	0.743610407552383	12	25	"Heart"	1	1
10	0.722273390129711	13	25	"Heart"	1	1
11	0.724435286935287	13	25	"Heart"	1	1
12	0.712111990261716	15	25	"Heart"	1	1
13	0.744383727990285	11	25	"Heart"	1	1
14	0.690024029145027	15	25	"Heart"	1	1
15	0.731532356532356	12	25	"Heart"	1	1
16	0.721077533577534	12	25	"Heart"	1	1
17	0.69341469030624	12	25	"Heart"	1	1
18	0.686923494302767	13	25	"Heart"	1	1
19	0.682575757575758	11	25	"Heart"	1	1
20	0.678747441049359	13	25	"Heart"	1	1
21	0.73567940469731	15	25	"Heart"	1	1
22	0.696216133241231	13	25	"Heart"	1	1
23	0.759057559942516	12	25	"Heart"	1	1
24	0.666894353369763	11	25	"Heart"	1	1
25	0.710733287069165	13	25	"Heart"	1	1
26	0.69796104686549	11	25	"Heart"	1	1
27	0.681153846153846	14	25	"Heart"	1	1
28	0.731935703995754	15	25	"Heart"	1	1
29	0.724435286935287	13	25	"Heart"	1	1
30	0.701276498746296	14	25	"Heart"	1	1
1	0.730137859590406	15	26	"Heart"	1	1
2	0.688846153846154	11	26	"Heart"	1	1
3	0.71547619047619	12	26	"Heart"	1	1
4	0.728239541637234	12	26	"Heart"	1	1
5	0.703240058910162	13	26	"Heart"	1	1
6	0.633386520781096	12	26	"Heart"	1	1
7	0.672302676472818	12	26	"Heart"	1	1
8	0.713980463980464	12	26	"Heart"	1	1
9	0.743966381370961	13	26	"Heart"	1	1
10	0.732349360925137	12	26	"Heart"	1	1
11	0.70195810564663	12	26	"Heart"	1	1
12	0.682440657334145	12	26	"Heart"	1	1
13	0.759057971014493	15	26	"Heart"	1	1
14	0.689664398746273	12	26	"Heart"	1	1
15	0.747826086956522	14	26	"Heart"	1	1
16	0.726893623474107	14	26	"Heart"	1	1
17	0.749748081544066	14	26	"Heart"	1	1
18	0.707395009129641	12	26	"Heart"	1	1
19	0.706715118479824	14	26	"Heart"	1	1
20	0.671041522756927	13	26	"Heart"	1	1
21	0.726014830670438	13	26	"Heart"	1	1
22	0.728164942178941	12	26	"Heart"	1	1
23	0.704877302958489	11	26	"Heart"	1	1
24	0.710645483152966	12	26	"Heart"	1	1
25	0.65854120858291	13	26	"Heart"	1	1
26	0.735428571428571	14	26	"Heart"	1	1
27	0.721339987900786	11	26	"Heart"	1	1
28	0.71352380952381	12	26	"Heart"	1	1
29	0.675761815920398	14	26	"Heart"	1	1
30	0.676240808823529	12	26	"Heart"	1	1
1	0.689931962388197	13	27	"Heart"	1	1
2	0.728699205798442	12	27	"Heart"	1	1
3	0.724423193685489	15	27	"Heart"	1	1
4	0.694152046783626	12	27	"Heart"	1	1
5	0.741523809523809	11	27	"Heart"	1	1
6	0.696793556720614	13	27	"Heart"	1	1
7	0.790574115128813	12	27	"Heart"	1	1
8	0.716670504259728	13	27	"Heart"	1	1
9	0.695652173913043	13	27	"Heart"	1	1
10	0.731428571428571	13	27	"Heart"	1	1
11	0.691428571428571	12	27	"Heart"	1	1
12	0.725528849799075	12	27	"Heart"	1	1
13	0.699786324786325	13	27	"Heart"	1	1
14	0.726190476190476	12	27	"Heart"	1	1
15	0.722761392069149	14	27	"Heart"	1	1
16	0.720968608488756	15	27	"Heart"	1	1
17	0.78	12	27	"Heart"	1	1
18	0.72985347985348	12	27	"Heart"	1	1
19	0.718174236105846	14	27	"Heart"	1	1
20	0.726142052565707	13	27	"Heart"	1	1
21	0.686923076923077	13	27	"Heart"	1	1
22	0.744593442368809	12	27	"Heart"	1	1
23	0.674265100928698	11	27	"Heart"	1	1
24	0.710227272727273	13	27	"Heart"	1	1
25	0.671610169491525	12	27	"Heart"	1	1
26	0.71447619047619	13	27	"Heart"	1	1
27	0.697706109470815	12	27	"Heart"	1	1
28	0.694010416666667	11	27	"Heart"	1	1
29	0.705798442439664	15	27	"Heart"	1	1
30	0.698990902836175	14	27	"Heart"	1	1
1	0.711596842744384	11	28	"Heart"	1	1
2	0.786050394656952	15	28	"Heart"	1	1
3	0.751286319612591	12	28	"Heart"	1	1
4	0.69047619047619	14	28	"Heart"	1	1
5	0.732358674463938	13	28	"Heart"	1	1
6	0.675242865816636	11	28	"Heart"	1	1
7	0.707423076923077	13	28	"Heart"	1	1
8	0.696085926152435	13	28	"Heart"	1	1
9	0.716802782819117	12	28	"Heart"	1	1
10	0.735202492211838	16	28	"Heart"	1	1
11	0.711038961038961	16	28	"Heart"	1	1
12	0.662908595641647	11	28	"Heart"	1	1
13	0.689230769230769	12	28	"Heart"	1	1
14	0.666396792350991	12	28	"Heart"	1	1
15	0.692470998559406	11	28	"Heart"	1	1
16	0.712696690179056	13	28	"Heart"	1	1
17	0.66714588377724	11	28	"Heart"	1	1
18	0.672619047619048	12	28	"Heart"	1	1
19	0.620441276821594	13	28	"Heart"	1	1
20	0.690140299201612	13	28	"Heart"	1	1
21	0.745988683047826	13	28	"Heart"	1	1
22	0.68635477582846	12	28	"Heart"	1	1
23	0.717537546933667	13	28	"Heart"	1	1
24	0.682841762074456	14	28	"Heart"	1	1
25	0.691470054446461	13	28	"Heart"	1	1
26	0.708409228901032	12	28	"Heart"	1	1
27	0.688831602092653	13	28	"Heart"	1	1
28	0.710029069767442	13	28	"Heart"	1	1
29	0.74629149988227	12	28	"Heart"	1	1
30	0.698830409356725	11	28	"Heart"	1	1
1	0.685723514211886	12	29	"Heart"	1	1
2	0.766054004992058	13	29	"Heart"	1	1
3	0.741036317372195	13	29	"Heart"	1	1
4	0.676497802452001	13	29	"Heart"	1	1
5	0.728076923076923	13	29	"Heart"	1	1
6	0.684593023255814	13	29	"Heart"	1	1
7	0.742919640801289	11	29	"Heart"	1	1
8	0.709324155193993	12	29	"Heart"	1	1
9	0.668076923076923	14	29	"Heart"	1	1
10	0.686912315572204	12	29	"Heart"	1	1
11	0.709906208821022	12	29	"Heart"	1	1
12	0.756466828971394	12	29	"Heart"	1	1
13	0.709570191713049	14	29	"Heart"	1	1
14	0.747397614163057	12	29	"Heart"	1	1
15	0.75750612745098	16	29	"Heart"	1	1
16	0.686111111111111	12	29	"Heart"	1	1
17	0.703047619047619	13	29	"Heart"	1	1
18	0.72985347985348	14	29	"Heart"	1	1
19	0.692424242424242	12	29	"Heart"	1	1
20	0.700023254011317	13	29	"Heart"	1	1
21	0.676484230055659	13	29	"Heart"	1	1
22	0.72185154295246	15	29	"Heart"	1	1
23	0.686170630248803	13	29	"Heart"	1	1
24	0.681060606060606	12	29	"Heart"	1	1
25	0.746476190476191	12	29	"Heart"	1	1
26	0.711596842744384	12	29	"Heart"	1	1
27	0.670384615384615	12	29	"Heart"	1	1
28	0.742800245098039	11	29	"Heart"	1	1
29	0.746208639705882	13	29	"Heart"	1	1
30	0.736311013767209	13	29	"Heart"	1	1
1	0.714013998782715	12	30	"Heart"	1	1
2	0.708846153846154	13	30	"Heart"	1	1
3	0.738018925518926	14	30	"Heart"	1	1
4	0.748067408781695	14	30	"Heart"	1	1
5	0.747551854422083	13	30	"Heart"	1	1
6	0.71947194719472	12	30	"Heart"	1	1
7	0.695577843628904	14	30	"Heart"	1	1
8	0.698846153846154	14	30	"Heart"	1	1
9	0.71	13	30	"Heart"	1	1
10	0.691109216339819	11	30	"Heart"	1	1
11	0.712609511889862	13	30	"Heart"	1	1
12	0.728403540903541	14	30	"Heart"	1	1
13	0.697058154522708	14	30	"Heart"	1	1
14	0.698050682261209	12	30	"Heart"	1	1
15	0.751153846153846	13	30	"Heart"	1	1
16	0.684350333940498	11	30	"Heart"	1	1
17	0.735983455882353	11	30	"Heart"	1	1
18	0.704098608590442	13	30	"Heart"	1	1
19	0.680462568472307	12	30	"Heart"	1	1
20	0.700952380952381	12	30	"Heart"	1	1
21	0.743478260869565	12	30	"Heart"	1	1
22	0.728895980548591	12	30	"Heart"	1	1
23	0.704222588493839	13	30	"Heart"	1	1
24	0.694368131868132	13	30	"Heart"	1	1
25	0.663940779784513	12	30	"Heart"	1	1
26	0.719615384615385	14	30	"Heart"	1	1
27	0.727441192042962	14	30	"Heart"	1	1
28	0.731081495098039	13	30	"Heart"	1	1
29	0.73351839000694	13	30	"Heart"	1	1
30	0.723644981270545	13	30	"Heart"	1	1
1	0.528849902534113	1	1	"Heart"	1	2
2	0.545142857142857	1	1	"Heart"	1	2
3	0.422348484848485	1	1	"Heart"	1	2
4	0.732753357753358	1	1	"Heart"	1	2
5	0.502095238095238	1	1	"Heart"	1	2
6	0.515619047619048	1	1	"Heart"	1	2
7	0.559436274509804	1	1	"Heart"	1	2
8	0.528005464480874	1	1	"Heart"	1	2
9	0.525880388585307	1	1	"Heart"	1	2
10	0.534090909090909	1	1	"Heart"	1	2
11	0.531923076923077	1	1	"Heart"	1	2
12	0.536773068466146	1	1	"Heart"	1	2
13	0.507980569049271	1	1	"Heart"	1	2
14	0.521216299019608	1	1	"Heart"	1	2
15	0.540064471563435	1	1	"Heart"	1	2
16	0.543985776128633	1	1	"Heart"	1	2
17	0.502051515842261	1	1	"Heart"	1	2
18	0.519302805595902	1	1	"Heart"	1	2
19	0.548890935605188	1	1	"Heart"	1	2
20	0.508571428571429	1	1	"Heart"	1	2
21	0.73002421307506	1	1	"Heart"	1	2
22	0.513531075605841	1	1	"Heart"	1	2
23	0.518382352941177	1	1	"Heart"	1	2
24	0.511013892086883	1	1	"Heart"	1	2
25	0.549904761904762	1	1	"Heart"	1	2
26	0.515292148508825	1	1	"Heart"	1	2
27	0.513767209011264	1	1	"Heart"	1	2
28	0.530409356725146	1	1	"Heart"	1	2
29	0.561988304093567	1	1	"Heart"	1	2
30	0.511742424242424	1	1	"Heart"	1	2
1	0.733346153846154	2	2	"Heart"	1	2
2	0.732083079732197	2	2	"Heart"	1	2
3	0.709401709401709	2	2	"Heart"	1	2
4	0.702110838801486	2	2	"Heart"	1	2
5	0.725852809923606	2	2	"Heart"	1	2
6	0.726730491603982	2	2	"Heart"	1	2
7	0.757540422885572	2	2	"Heart"	1	2
8	0.729740149587478	2	2	"Heart"	1	2
9	0.740711192158651	2	2	"Heart"	1	2
10	0.720947838594897	2	2	"Heart"	1	2
11	0.768944004869142	2	2	"Heart"	1	2
12	0.733248515691264	2	2	"Heart"	1	2
13	0.748685714285714	2	2	"Heart"	1	2
14	0.674551638837353	2	2	"Heart"	1	2
15	0.720100426049909	2	2	"Heart"	1	2
16	0.736532051778932	2	2	"Heart"	1	2
17	0.709393939393939	2	2	"Heart"	1	2
18	0.746557203389831	2	2	"Heart"	1	2
19	0.688709921355112	2	2	"Heart"	1	2
20	0.742521367521368	2	2	"Heart"	1	2
21	0.751352380952381	2	2	"Heart"	1	2
22	0.686355311355311	2	2	"Heart"	1	2
23	0.711753731343284	2	2	"Heart"	1	2
24	0.785575048732943	2	2	"Heart"	1	2
25	0.731442550263741	2	2	"Heart"	1	2
