"rep"	"auc"	"tree_depth"	"maxdepth"	"dataset_name"	"prop_switch_y"
21	0.985085453482715	7	21	"CO2"	0
22	0.969928170643062	8	21	"CO2"	0
23	0.984965095295953	10	21	"CO2"	0
24	0.966900199664507	7	21	"CO2"	0
25	0.981155873882172	8	21	"CO2"	0
26	0.972724314126795	9	21	"CO2"	0
27	0.976891849874756	10	21	"CO2"	0
28	0.976353872441329	7	21	"CO2"	0
29	0.978573339890363	7	21	"CO2"	0
30	0.987663506185215	13	21	"CO2"	0
1	0.980903921032281	11	22	"CO2"	0
2	0.971069454042847	6	22	"CO2"	0
3	0.975424556264602	9	22	"CO2"	0
4	0.981928235053235	7	22	"CO2"	0
5	0.974006954451475	7	22	"CO2"	0
6	0.975043556306425	9	22	"CO2"	0
7	0.982825339880512	8	22	"CO2"	0
8	0.981884915936538	11	22	"CO2"	0
9	0.976863744265536	10	22	"CO2"	0
10	0.986655433551761	9	22	"CO2"	0
11	0.981963821869874	8	22	"CO2"	0
12	0.975654849568693	7	22	"CO2"	0
13	0.977865890732216	9	22	"CO2"	0
14	0.985456457749264	8	22	"CO2"	0
15	0.986346294370591	13	22	"CO2"	0
16	0.979048422559697	7	22	"CO2"	0
17	0.974567028985507	8	22	"CO2"	0
18	0.973954021354842	9	22	"CO2"	0
19	0.973570321058692	6	22	"CO2"	0
20	0.97890777228195	14	22	"CO2"	0
21	0.967964092853636	10	22	"CO2"	0
22	0.976589436297927	9	22	"CO2"	0
23	0.984142153572211	9	22	"CO2"	0
24	0.98394069166128	9	22	"CO2"	0
25	0.980174332276884	8	22	"CO2"	0
26	0.982398156994697	10	22	"CO2"	0
27	0.979591836734694	6	22	"CO2"	0
28	0.981898642053235	12	22	"CO2"	0
29	0.970309358001952	12	22	"CO2"	0
30	0.977229771507265	9	22	"CO2"	0
1	0.966551368356957	9	23	"CO2"	0
2	0.970541911231979	9	23	"CO2"	0
3	0.982488565879331	7	23	"CO2"	0
4	0.978080511402903	8	23	"CO2"	0
5	0.982238387433905	9	23	"CO2"	0
6	0.976962944399195	8	23	"CO2"	0
7	0.977467454215252	12	23	"CO2"	0
8	0.9822436797129	9	23	"CO2"	0
9	0.98496995215445	9	23	"CO2"	0
10	0.976579478494445	11	23	"CO2"	0
11	0.977135976394695	9	23	"CO2"	0
12	0.979468501447402	11	23	"CO2"	0
13	0.975478358571884	9	23	"CO2"	0
14	0.987296964065543	9	23	"CO2"	0
15	0.980173521965962	10	23	"CO2"	0
16	0.978294907213214	9	23	"CO2"	0
17	0.980146720470072	7	23	"CO2"	0
18	0.979668478369868	10	23	"CO2"	0
19	0.978947809712794	9	23	"CO2"	0
20	0.978771512079467	10	23	"CO2"	0
21	0.983300738471939	8	23	"CO2"	0
22	0.984715503535063	7	23	"CO2"	0
23	0.97442560716897	6	23	"CO2"	0
24	0.981656045082331	10	23	"CO2"	0
25	0.969480524026026	12	23	"CO2"	0
26	0.97376134610555	10	23	"CO2"	0
27	0.973778796387132	12	23	"CO2"	0
28	0.971247306073448	7	23	"CO2"	0
29	0.976605072463768	9	23	"CO2"	0
30	0.956485871554447	8	23	"CO2"	0
1	0.984586225794666	9	24	"CO2"	0
2	0.974132570575799	10	24	"CO2"	0
3	0.972809206171394	12	24	"CO2"	0
4	0.958735223349723	9	24	"CO2"	0
5	0.968595521954056	7	24	"CO2"	0
6	0.983978538561302	8	24	"CO2"	0
7	0.972613391147538	9	24	"CO2"	0
8	0.974920746154103	12	24	"CO2"	0
9	0.982525022599301	6	24	"CO2"	0
10	0.98121967143989	11	24	"CO2"	0
11	0.978516720090556	9	24	"CO2"	0
12	0.969483430620871	9	24	"CO2"	0
13	0.978222489926474	8	24	"CO2"	0
14	0.975905988495917	9	24	"CO2"	0
15	0.973887943404412	8	24	"CO2"	0
16	0.980823718315525	9	24	"CO2"	0
17	0.981957544382195	11	24	"CO2"	0
18	0.979155769431949	10	24	"CO2"	0
19	0.978406522441072	6	24	"CO2"	0
20	0.967044496011704	7	24	"CO2"	0
21	0.976200439376504	9	24	"CO2"	0
22	0.979795405472373	10	24	"CO2"	0
23	0.988024328471336	7	24	"CO2"	0
24	0.984228711940815	12	24	"CO2"	0
25	0.975887640047889	8	24	"CO2"	0
26	0.983104771419165	7	24	"CO2"	0
27	0.983277654243491	12	24	"CO2"	0
28	0.983994521650982	8	24	"CO2"	0
29	0.975060307703304	12	24	"CO2"	0
30	0.983322309533909	9	24	"CO2"	0
1	0.985635051111461	7	25	"CO2"	0
2	0.973091131093428	13	25	"CO2"	0
3	0.977939156326806	11	25	"CO2"	0
4	0.983045420299214	9	25	"CO2"	0
5	0.986732985984617	8	25	"CO2"	0
6	0.979702568536658	10	25	"CO2"	0
7	0.973040716431592	7	25	"CO2"	0
8	0.964762469768402	9	25	"CO2"	0
9	0.982399133014728	11	25	"CO2"	0
10	0.982883471821525	7	25	"CO2"	0
11	0.980529441413012	7	25	"CO2"	0
12	0.975674241934771	10	25	"CO2"	0
13	0.986096256684492	8	25	"CO2"	0
14	0.979702402356124	9	25	"CO2"	0
15	0.976828991875022	6	25	"CO2"	0
16	0.982052120541329	10	25	"CO2"	0
17	0.981407013302708	12	25	"CO2"	0
18	0.985916569421713	8	25	"CO2"	0
19	0.966913911198451	10	25	"CO2"	0
20	0.976380048131693	8	25	"CO2"	0
21	0.972545700744753	8	25	"CO2"	0
22	0.972078161161372	9	25	"CO2"	0
23	0.979997293731606	11	25	"CO2"	0
24	0.982915741547455	10	25	"CO2"	0
25	0.987122607288353	11	25	"CO2"	0
26	0.983456343316458	10	25	"CO2"	0
27	0.980757114083561	12	25	"CO2"	0
28	0.981534380546011	9	25	"CO2"	0
29	0.972220968924483	8	25	"CO2"	0
30	0.975094815523971	11	25	"CO2"	0
1	0.982745491201543	8	26	"CO2"	0
2	0.982516423938875	9	26	"CO2"	0
3	0.980137326415644	10	26	"CO2"	0
4	0.976346227785373	8	26	"CO2"	0
5	0.982353575037273	8	26	"CO2"	0
6	0.979326285151736	7	26	"CO2"	0
7	0.976688838766716	9	26	"CO2"	0
8	0.97740604174419	9	26	"CO2"	0
9	0.983801008044974	6	26	"CO2"	0
10	0.985716266689718	9	26	"CO2"	0
11	0.992171252116004	7	26	"CO2"	0
12	0.987186200768035	8	26	"CO2"	0
13	0.959285001463427	7	26	"CO2"	0
14	0.982231319892687	8	26	"CO2"	0
15	0.982400526954982	12	26	"CO2"	0
16	0.978158492159865	10	26	"CO2"	0
17	0.975695631123263	8	26	"CO2"	0
18	0.978470432285146	8	26	"CO2"	0
19	0.969636650057362	8	26	"CO2"	0
20	0.979519043314419	6	26	"CO2"	0
21	0.975590122044923	9	26	"CO2"	0
22	0.979218520378741	7	26	"CO2"	0
23	0.986869789564816	8	26	"CO2"	0
24	0.981829733376638	6	26	"CO2"	0
25	0.968043467324043	7	26	"CO2"	0
26	0.985182057057057	10	26	"CO2"	0
27	0.983644115682951	12	26	"CO2"	0
28	0.981150234251544	10	26	"CO2"	0
29	0.981979398959329	12	26	"CO2"	0
30	0.975246014472534	9	26	"CO2"	0
1	0.983403148007108	12	27	"CO2"	0
2	0.977964481561604	9	27	"CO2"	0
3	0.980467508148728	9	27	"CO2"	0
4	0.981413612565445	9	27	"CO2"	0
5	0.974268579088659	10	27	"CO2"	0
6	0.981664831314446	7	27	"CO2"	0
7	0.972631023515979	7	27	"CO2"	0
8	0.979756395077674	10	27	"CO2"	0
9	0.974806014186835	8	27	"CO2"	0
10	0.978649587056667	10	27	"CO2"	0
11	0.98969759515982	7	27	"CO2"	0
12	0.96205615942029	11	27	"CO2"	0
13	0.986260393995201	10	27	"CO2"	0
14	0.972653738261625	7	27	"CO2"	0
15	0.970595702815069	7	27	"CO2"	0
16	0.97525843855769	9	27	"CO2"	0
17	0.979978519392608	9	27	"CO2"	0
18	0.985519890202253	10	27	"CO2"	0
19	0.975215112094617	8	27	"CO2"	0
20	0.961764705882353	10	27	"CO2"	0
21	0.988274124902284	7	27	"CO2"	0
22	0.978332145276321	7	27	"CO2"	0
23	0.978250578581948	11	27	"CO2"	0
24	0.969817513523825	8	27	"CO2"	0
25	0.989832411886662	8	27	"CO2"	0
26	0.975041096913995	12	27	"CO2"	0
27	0.981514254222429	10	27	"CO2"	0
28	0.972244053087745	9	27	"CO2"	0
29	0.972381600700185	6	27	"CO2"	0
30	0.972523848369933	10	27	"CO2"	0
1	0.990419295464459	8	28	"CO2"	0
2	0.973454263628719	11	28	"CO2"	0
3	0.979831567598491	9	28	"CO2"	0
4	0.96762963606358	7	28	"CO2"	0
5	0.977912306571677	9	28	"CO2"	0
6	0.977640216109674	6	28	"CO2"	0
7	0.980214792047897	9	28	"CO2"	0
8	0.977400888585099	10	28	"CO2"	0
9	0.984975940306523	7	28	"CO2"	0
10	0.980208636231463	8	28	"CO2"	0
11	0.984097903375397	12	28	"CO2"	0
12	0.981345802351182	7	28	"CO2"	0
13	0.980656677338086	9	28	"CO2"	0
14	0.971838003855495	8	28	"CO2"	0
15	0.977286545644055	9	28	"CO2"	0
16	0.981661146590057	9	28	"CO2"	0
17	0.981403759900754	7	28	"CO2"	0
18	0.993925608969857	7	28	"CO2"	0
19	0.990519351371622	15	28	"CO2"	0
20	0.982177049943402	10	28	"CO2"	0
21	0.985113014486942	7	28	"CO2"	0
22	0.975184282858571	9	28	"CO2"	0
23	0.968900304113075	12	28	"CO2"	0
24	0.980574351756618	6	28	"CO2"	0
25	0.982932652530553	8	28	"CO2"	0
26	0.973539770547826	9	28	"CO2"	0
27	0.977852111429684	8	28	"CO2"	0
28	0.976146852004485	10	28	"CO2"	0
29	0.977867155144951	6	28	"CO2"	0
30	0.973894248456853	6	28	"CO2"	0
1	0.975854944143528	9	29	"CO2"	0
2	0.981212016790928	7	29	"CO2"	0
3	0.96986340140123	9	29	"CO2"	0
4	0.975980998324862	8	29	"CO2"	0
5	0.977030313558586	9	29	"CO2"	0
6	0.982656154701683	10	29	"CO2"	0
7	0.969226464370103	8	29	"CO2"	0
8	0.969315554078567	10	29	"CO2"	0
9	0.980438838809731	10	29	"CO2"	0
10	0.97518290758335	9	29	"CO2"	0
11	0.977947683267849	10	29	"CO2"	0
12	0.977896852573157	9	29	"CO2"	0
13	0.976403757920035	9	29	"CO2"	0
14	0.976170270667053	8	29	"CO2"	0
15	0.971317238546735	10	29	"CO2"	0
16	0.988131652049065	6	29	"CO2"	0
17	0.971298879167176	11	29	"CO2"	0
18	0.975290345132617	7	29	"CO2"	0
19	0.978665892234832	9	29	"CO2"	0
20	0.974508816120907	7	29	"CO2"	0
21	0.985185780263432	7	29	"CO2"	0
22	0.973332379890913	11	29	"CO2"	0
23	0.989741039035652	8	29	"CO2"	0
24	0.96741205369524	6	29	"CO2"	0
25	0.98246374922284	9	29	"CO2"	0
26	0.957915514858328	9	29	"CO2"	0
27	0.98898502318475	9	29	"CO2"	0
28	0.98707815210042	7	29	"CO2"	0
29	0.968961249166905	8	29	"CO2"	0
30	0.977994018194658	7	29	"CO2"	0
1	0.980906453780718	12	30	"CO2"	0
2	0.980270031550078	9	30	"CO2"	0
3	0.982328502760753	7	30	"CO2"	0
4	0.981215243616462	7	30	"CO2"	0
5	0.974973691133912	11	30	"CO2"	0
6	0.980550782569935	6	30	"CO2"	0
7	0.979668088962731	13	30	"CO2"	0
8	0.976344997266266	9	30	"CO2"	0
9	0.974746192445897	9	30	"CO2"	0
10	0.971288031123547	8	30	"CO2"	0
11	0.981852794168065	8	30	"CO2"	0
12	0.980488224637681	7	30	"CO2"	0
13	0.984551495016611	9	30	"CO2"	0
14	0.984723567610232	7	30	"CO2"	0
15	0.978466934855868	9	30	"CO2"	0
16	0.976559236841174	10	30	"CO2"	0
17	0.975581996615416	8	30	"CO2"	0
18	0.978820332480818	10	30	"CO2"	0
19	0.976307361367854	7	30	"CO2"	0
20	0.974484275315477	11	30	"CO2"	0
21	0.97007518115942	10	30	"CO2"	0
22	0.976631664371434	9	30	"CO2"	0
23	0.977091416698688	9	30	"CO2"	0
24	0.972176308539945	9	30	"CO2"	0
25	0.971584239130435	10	30	"CO2"	0
26	0.982578069629865	9	30	"CO2"	0
27	0.978249344271444	9	30	"CO2"	0
28	0.981369283975919	7	30	"CO2"	0
29	0.966331216589531	7	30	"CO2"	0
30	0.985988274057921	8	30	"CO2"	0
1	0.974225543478261	1	1	"CO2"	0.025
2	0.974987648447364	1	1	"CO2"	0.025
3	0.98243390139561	1	1	"CO2"	0.025
4	0.971719884718001	1	1	"CO2"	0.025
5	0.978154211640758	1	1	"CO2"	0.025
6	0.977570145076957	1	1	"CO2"	0.025
7	0.9840764712933	1	1	"CO2"	0.025
8	0.976545515113262	1	1	"CO2"	0.025
9	0.98114806496199	1	1	"CO2"	0.025
10	0.980448342661124	1	1	"CO2"	0.025
11	0.953032616070563	1	1	"CO2"	0.025
12	0.97632232324789	1	1	"CO2"	0.025
13	0.96920652173913	1	1	"CO2"	0.025
14	0.978752079572405	1	1	"CO2"	0.025
15	0.97967928631359	1	1	"CO2"	0.025
16	0.956528355397166	1	1	"CO2"	0.025
17	0.965571002269357	1	1	"CO2"	0.025
18	0.977271874146874	1	1	"CO2"	0.025
19	0.988290664323831	1	1	"CO2"	0.025
20	0.962541084086912	1	1	"CO2"	0.025
21	0.969178599533459	1	1	"CO2"	0.025
22	0.972388182464098	1	1	"CO2"	0.025
23	0.972292131251991	1	1	"CO2"	0.025
24	0.977052425510778	1	1	"CO2"	0.025
25	0.97178236863106	1	1	"CO2"	0.025
26	0.978719868484534	1	1	"CO2"	0.025
27	0.955240262231056	1	1	"CO2"	0.025
28	0.97803807524462	1	1	"CO2"	0.025
29	0.977729932285846	1	1	"CO2"	0.025
30	0.96548087590003	1	1	"CO2"	0.025
1	0.984993701239059	2	2	"CO2"	0.025
2	0.972568266207117	2	2	"CO2"	0.025
3	0.981585778283824	2	2	"CO2"	0.025
4	0.981787126932758	2	2	"CO2"	0.025
5	0.975588879054226	2	2	"CO2"	0.025
6	0.976603559483994	2	2	"CO2"	0.025
7	0.984403877672002	2	2	"CO2"	0.025
8	0.983359374730532	2	2	"CO2"	0.025
9	0.981032249367933	2	2	"CO2"	0.025
10	0.973764484915564	2	2	"CO2"	0.025
11	0.973548594607151	2	2	"CO2"	0.025
12	0.987476400595123	2	2	"CO2"	0.025
13	0.976637995115217	2	2	"CO2"	0.025
14	0.982431542168093	2	2	"CO2"	0.025
15	0.973239510601018	2	2	"CO2"	0.025
16	0.984334203655353	2	2	"CO2"	0.025
17	0.97679390236956	2	2	"CO2"	0.025
18	0.984793447549481	2	2	"CO2"	0.025
19	0.961375342353759	2	2	"CO2"	0.025
20	0.989518687663864	2	2	"CO2"	0.025
21	0.981139144986218	2	2	"CO2"	0.025
22	0.982668121281983	2	2	"CO2"	0.025
23	0.985518188057653	2	2	"CO2"	0.025
24	0.985411768404945	2	2	"CO2"	0.025
25	0.980078077257662	2	2	"CO2"	0.025
26	0.979838966104449	2	2	"CO2"	0.025
27	0.988523622592393	2	2	"CO2"	0.025
28	0.984898199715534	2	2	"CO2"	0.025
29	0.973717751842752	2	2	"CO2"	0.025
30	0.977816769784902	2	2	"CO2"	0.025
1	0.968021095529186	3	3	"CO2"	0.025
2	0.989030301025958	3	3	"CO2"	0.025
3	0.978481012658228	3	3	"CO2"	0.025
4	0.974724804082376	3	3	"CO2"	0.025
5	0.978980013783598	3	3	"CO2"	0.025
6	0.982988942639945	3	3	"CO2"	0.025
7	0.982047039964819	3	3	"CO2"	0.025
8	0.979465177974449	3	3	"CO2"	0.025
9	0.9865075100911	3	3	"CO2"	0.025
10	0.9778996837196	3	3	"CO2"	0.025
11	0.978986661975766	3	3	"CO2"	0.025
12	0.985560398952391	3	3	"CO2"	0.025
13	0.977607174012379	3	3	"CO2"	0.025
14	0.981344144330252	2	3	"CO2"	0.025
15	0.983672368623825	3	3	"CO2"	0.025
16	0.982027821699504	3	3	"CO2"	0.025
17	0.988911880432447	3	3	"CO2"	0.025
18	0.964654237463203	3	3	"CO2"	0.025
19	0.95972533843821	3	3	"CO2"	0.025
20	0.973417823700355	3	3	"CO2"	0.025
21	0.983458809776312	3	3	"CO2"	0.025
22	0.979967395473725	3	3	"CO2"	0.025
23	0.985588144963145	3	3	"CO2"	0.025
24	0.963525184949205	3	3	"CO2"	0.025
25	0.984889497265735	3	3	"CO2"	0.025
26	0.974696074460853	3	3	"CO2"	0.025
27	0.978610773806381	3	3	"CO2"	0.025
28	0.974016683385249	3	3	"CO2"	0.025
29	0.979996380065298	3	3	"CO2"	0.025
30	0.979711832313486	3	3	"CO2"	0.025
1	0.97461142883095	4	4	"CO2"	0.025
2	0.961901057438618	4	4	"CO2"	0.025
3	0.967202037527938	4	4	"CO2"	0.025
4	0.960763459738218	4	4	"CO2"	0.025
5	0.9737686773658	4	4	"CO2"	0.025
6	0.968666666666667	4	4	"CO2"	0.025
7	0.980859977063382	4	4	"CO2"	0.025
8	0.983515850144092	4	4	"CO2"	0.025
9	0.980188023378901	4	4	"CO2"	0.025
10	0.949924924136628	4	4	"CO2"	0.025
11	0.963893285809691	4	4	"CO2"	0.025
12	0.962267803271025	4	4	"CO2"	0.025
13	0.973011378441761	4	4	"CO2"	0.025
14	0.971814652035358	4	4	"CO2"	0.025
15	0.977098203714353	4	4	"CO2"	0.025
16	0.970524121019645	4	4	"CO2"	0.025
17	0.940411283734197	4	4	"CO2"	0.025
18	0.980602092946023	4	4	"CO2"	0.025
19	0.958390968445876	4	4	"CO2"	0.025
20	0.973835636828329	4	4	"CO2"	0.025
21	0.960082526670204	4	4	"CO2"	0.025
22	0.979978403593642	4	4	"CO2"	0.025
23	0.97301498696325	4	4	"CO2"	0.025
24	0.971852139993733	4	4	"CO2"	0.025
25	0.977216972000774	4	4	"CO2"	0.025
26	0.987083055634898	4	4	"CO2"	0.025
27	0.970660853404216	4	4	"CO2"	0.025
28	0.990367856574627	4	4	"CO2"	0.025
29	0.974683834856208	4	4	"CO2"	0.025
30	0.953207955566446	4	4	"CO2"	0.025
1	0.969157645312921	5	5	"CO2"	0.025
2	0.960979907426888	5	5	"CO2"	0.025
3	0.984112971961789	5	5	"CO2"	0.025
4	0.978485940853103	5	5	"CO2"	0.025
5	0.979908531748228	5	5	"CO2"	0.025
6	0.975329591773609	5	5	"CO2"	0.025
7	0.965413960417406	5	5	"CO2"	0.025
8	0.965974002731941	5	5	"CO2"	0.025
9	0.970598388952819	5	5	"CO2"	0.025
10	0.954662919683149	5	5	"CO2"	0.025
11	0.981821550955517	5	5	"CO2"	0.025
12	0.965271933515674	5	5	"CO2"	0.025
13	0.975583028071924	5	5	"CO2"	0.025
14	0.970979039722674	5	5	"CO2"	0.025
15	0.962599099330491	5	5	"CO2"	0.025
16	0.968564665716347	5	5	"CO2"	0.025
17	0.979998736895289	5	5	"CO2"	0.025
18	0.961385399825892	5	5	"CO2"	0.025
19	0.980399573221355	5	5	"CO2"	0.025
20	0.958756558790224	5	5	"CO2"	0.025
21	0.972082276379104	5	5	"CO2"	0.025
22	0.978846766486142	5	5	"CO2"	0.025
23	0.965684174153421	5	5	"CO2"	0.025
24	0.977407852983227	5	5	"CO2"	0.025
25	0.971743445388766	5	5	"CO2"	0.025
26	0.978267809499351	5	5	"CO2"	0.025
27	0.971230361498317	5	5	"CO2"	0.025
28	0.976011823556162	5	5	"CO2"	0.025
29	0.979097618140381	5	5	"CO2"	0.025
30	0.959767138015493	5	5	"CO2"	0.025
1	0.970748942942745	6	6	"CO2"	0.025
2	0.958845477702436	6	6	"CO2"	0.025
3	0.961143700009538	6	6	"CO2"	0.025
4	0.981115185319079	6	6	"CO2"	0.025
5	0.976316126553093	6	6	"CO2"	0.025
6	0.967260442260442	6	6	"CO2"	0.025
7	0.975895057824513	6	6	"CO2"	0.025
8	0.962891964396752	6	6	"CO2"	0.025
9	0.956839100440996	6	6	"CO2"	0.025
10	0.97098414434117	6	6	"CO2"	0.025
11	0.980753536203773	6	6	"CO2"	0.025
12	0.983718055864109	6	6	"CO2"	0.025
13	0.972858482885562	6	6	"CO2"	0.025
14	0.977389717572409	6	6	"CO2"	0.025
15	0.978389292925683	6	6	"CO2"	0.025
16	0.969832813116636	6	6	"CO2"	0.025
17	0.976931695410348	6	6	"CO2"	0.025
18	0.96844733018464	6	6	"CO2"	0.025
19	0.975189985061004	6	6	"CO2"	0.025
20	0.940253641798285	6	6	"CO2"	0.025
21	0.966683479040574	6	6	"CO2"	0.025
22	0.963170400543109	6	6	"CO2"	0.025
23	0.972969929745046	6	6	"CO2"	0.025
24	0.954228576364893	6	6	"CO2"	0.025
25	0.974871739676389	6	6	"CO2"	0.025
26	0.974073451844696	6	6	"CO2"	0.025
27	0.967104032699586	6	6	"CO2"	0.025
28	0.972933470470416	6	6	"CO2"	0.025
29	0.969877427903895	6	6	"CO2"	0.025
30	0.961120301299458	6	6	"CO2"	0.025
1	0.973596549760516	7	7	"CO2"	0.025
2	0.973847775516138	7	7	"CO2"	0.025
3	0.979886449251964	7	7	"CO2"	0.025
4	0.963499368819693	7	7	"CO2"	0.025
5	0.945651711334064	7	7	"CO2"	0.025
6	0.968916480340492	7	7	"CO2"	0.025
7	0.967571557971014	7	7	"CO2"	0.025
8	0.97673504219253	7	7	"CO2"	0.025
9	0.959153371914667	7	7	"CO2"	0.025
10	0.96878418421745	7	7	"CO2"	0.025
11	0.966187787718232	7	7	"CO2"	0.025
12	0.975445244410762	7	7	"CO2"	0.025
13	0.972696980129845	7	7	"CO2"	0.025
14	0.975137640511882	7	7	"CO2"	0.025
15	0.977814994872441	7	7	"CO2"	0.025
16	0.975956837611568	7	7	"CO2"	0.025
17	0.959338549590669	7	7	"CO2"	0.025
18	0.985052791450896	7	7	"CO2"	0.025
19	0.968913154972087	7	7	"CO2"	0.025
20	0.961265783003346	7	7	"CO2"	0.025
21	0.98079177910546	7	7	"CO2"	0.025
22	0.973919048032659	7	7	"CO2"	0.025
23	0.97591961852861	7	7	"CO2"	0.025
24	0.969760865998574	7	7	"CO2"	0.025
25	0.972333014852775	7	7	"CO2"	0.025
26	0.944051587020171	7	7	"CO2"	0.025
27	0.981115786625655	7	7	"CO2"	0.025
28	0.97583432533467	7	7	"CO2"	0.025
29	0.972352842534787	7	7	"CO2"	0.025
30	0.966363505901769	7	7	"CO2"	0.025
1	0.961090891839321	8	8	"CO2"	0.025
2	0.977381308384598	8	8	"CO2"	0.025
3	0.967394448703299	8	8	"CO2"	0.025
4	0.974637410287081	8	8	"CO2"	0.025
5	0.968911739953713	8	8	"CO2"	0.025
6	0.974039851034919	8	8	"CO2"	0.025
7	0.958478920389162	8	8	"CO2"	0.025
8	0.984539855072464	8	8	"CO2"	0.025
9	0.979270261543429	8	8	"CO2"	0.025
10	0.964305655260429	8	8	"CO2"	0.025
11	0.966000251139095	8	8	"CO2"	0.025
12	0.959593581744118	8	8	"CO2"	0.025
13	0.97429579126596	8	8	"CO2"	0.025
14	0.969002799448344	8	8	"CO2"	0.025
15	0.975590122044923	8	8	"CO2"	0.025
16	0.966196317089446	8	8	"CO2"	0.025
17	0.977904651540739	8	8	"CO2"	0.025
18	0.967596274681954	8	8	"CO2"	0.025
19	0.980240015315035	8	8	"CO2"	0.025
20	0.961728283072623	8	8	"CO2"	0.025
21	0.970371370414988	8	8	"CO2"	0.025
22	0.968522737913168	8	8	"CO2"	0.025
23	0.969647222182044	8	8	"CO2"	0.025
24	0.970255680983038	8	8	"CO2"	0.025
25	0.963238518889794	8	8	"CO2"	0.025
26	0.965242942004576	8	8	"CO2"	0.025
27	0.970307807807808	8	8	"CO2"	0.025
28	0.962980109425607	8	8	"CO2"	0.025
29	0.971630079825834	8	8	"CO2"	0.025
30	0.956781709339254	8	8	"CO2"	0.025
1	0.969494258311041	9	9	"CO2"	0.025
2	0.977620273496375	9	9	"CO2"	0.025
3	0.968386619085767	9	9	"CO2"	0.025
4	0.966738579403053	9	9	"CO2"	0.025
5	0.95903886292148	9	9	"CO2"	0.025
6	0.982605616980617	9	9	"CO2"	0.025
7	0.963812880590684	9	9	"CO2"	0.025
8	0.960730690037485	9	9	"CO2"	0.025
9	0.983245223252383	9	9	"CO2"	0.025
10	0.972521233134441	9	9	"CO2"	0.025
11	0.962610176027006	9	9	"CO2"	0.025
12	0.96676244261135	9	9	"CO2"	0.025
13	0.964253439706405	9	9	"CO2"	0.025
14	0.970812572069356	9	9	"CO2"	0.025
15	0.967833949514671	9	9	"CO2"	0.025
16	0.97824268096394	9	9	"CO2"	0.025
17	0.957182223323434	9	9	"CO2"	0.025
18	0.967269783641465	9	9	"CO2"	0.025
19	0.962409000775337	9	9	"CO2"	0.025
20	0.968394886363636	9	9	"CO2"	0.025
21	0.978567306549892	9	9	"CO2"	0.025
22	0.939814519840006	9	9	"CO2"	0.025
23	0.965287864547733	9	9	"CO2"	0.025
24	0.967028673900712	9	9	"CO2"	0.025
25	0.964223356566707	9	9	"CO2"	0.025
26	0.969939278102906	9	9	"CO2"	0.025
27	0.972760743888471	9	9	"CO2"	0.025
28	0.96495234695199	9	9	"CO2"	0.025
29	0.978447937622166	9	9	"CO2"	0.025
30	0.96521637361524	9	9	"CO2"	0.025
1	0.98569777974969	10	10	"CO2"	0.025
2	0.970298232760931	10	10	"CO2"	0.025
3	0.960661586840832	10	10	"CO2"	0.025
4	0.969336925061896	10	10	"CO2"	0.025
5	0.957428741332043	10	10	"CO2"	0.025
6	0.967259276597405	10	10	"CO2"	0.025
7	0.967729626986426	10	10	"CO2"	0.025
8	0.972850782253665	10	10	"CO2"	0.025
9	0.973458715228335	10	10	"CO2"	0.025
10	0.970967969394102	10	10	"CO2"	0.025
11	0.951808907628186	10	10	"CO2"	0.025
12	0.967590579710145	10	10	"CO2"	0.025
13	0.958318540330946	10	10	"CO2"	0.025
14	0.979696156813241	10	10	"CO2"	0.025
15	0.968627486017547	10	10	"CO2"	0.025
16	0.965609622744669	10	10	"CO2"	0.025
17	0.965950920245399	10	10	"CO2"	0.025
18	0.966600081007438	10	10	"CO2"	0.025
19	0.940206380459131	10	10	"CO2"	0.025
20	0.9636290864019	10	10	"CO2"	0.025
21	0.97090346027478	10	10	"CO2"	0.025
22	0.970422382971647	10	10	"CO2"	0.025
23	0.973412347990765	10	10	"CO2"	0.025
24	0.968878312295109	10	10	"CO2"	0.025
25	0.963430253623188	10	10	"CO2"	0.025
26	0.961471828728466	10	10	"CO2"	0.025
27	0.973152026915592	10	10	"CO2"	0.025
28	0.950171526889622	10	10	"CO2"	0.025
29	0.954225246184393	10	10	"CO2"	0.025
30	0.965233559938076	10	10	"CO2"	0.025
1	0.962709861957468	11	11	"CO2"	0.025
2	0.959203574072828	11	11	"CO2"	0.025
3	0.973485333674907	11	11	"CO2"	0.025
4	0.960117671817261	11	11	"CO2"	0.025
5	0.971857063506758	11	11	"CO2"	0.025
6	0.966901869371498	11	11	"CO2"	0.025
7	0.969570051246417	11	11	"CO2"	0.025
8	0.969412837661774	11	11	"CO2"	0.025
9	0.965604057537208	11	11	"CO2"	0.025
10	0.96751542955213	11	11	"CO2"	0.025
11	0.965173823786767	11	11	"CO2"	0.025
12	0.956217273751944	11	11	"CO2"	0.025
13	0.965756529623043	11	11	"CO2"	0.025
14	0.968594455930776	11	11	"CO2"	0.025
15	0.970983599042249	11	11	"CO2"	0.025
16	0.96973602696431	11	11	"CO2"	0.025
17	0.978403173349877	11	11	"CO2"	0.025
18	0.96431678201236	11	11	"CO2"	0.025
19	0.970302158474822	11	11	"CO2"	0.025
20	0.965639116406056	11	11	"CO2"	0.025
21	0.973405277371166	11	11	"CO2"	0.025
22	0.956876557069221	11	11	"CO2"	0.025
23	0.966278856592352	11	11	"CO2"	0.025
24	0.952792652849882	11	11	"CO2"	0.025
