"rep"	"auc"	"tree_depth"	"maxdepth"	"dataset_name"	"q_noisy_var"	"prop_noise_x"
7	0.989740144791083	9	20	"CO2"	1	0
8	0.976005385216712	9	20	"CO2"	1	0
9	0.984438236732316	10	20	"CO2"	1	0
10	0.984834622875829	9	20	"CO2"	1	0
11	0.981105717089294	9	20	"CO2"	1	0
12	0.981145024162617	8	20	"CO2"	1	0
13	0.971266361961282	6	20	"CO2"	1	0
14	0.980758079903988	9	20	"CO2"	1	0
15	0.981793023086447	9	20	"CO2"	1	0
16	0.974916621326569	8	20	"CO2"	1	0
17	0.9833807296224	11	20	"CO2"	1	0
18	0.980748961554649	11	20	"CO2"	1	0
19	0.986424959348141	9	20	"CO2"	1	0
20	0.975081584596551	9	20	"CO2"	1	0
21	0.975904906370959	9	20	"CO2"	1	0
22	0.983094467560487	7	20	"CO2"	1	0
23	0.983611907717331	6	20	"CO2"	1	0
24	0.984392445513123	11	20	"CO2"	1	0
25	0.980496042027768	8	20	"CO2"	1	0
26	0.973194242001894	7	20	"CO2"	1	0
27	0.983612830957964	9	20	"CO2"	1	0
28	0.975299751621607	8	20	"CO2"	1	0
29	0.980513964107465	9	20	"CO2"	1	0
30	0.978533514492754	6	20	"CO2"	1	0
1	0.983380263484267	10	21	"CO2"	1	0
2	0.968225986236309	9	21	"CO2"	1	0
3	0.976471719070403	12	21	"CO2"	1	0
4	0.981454512395107	12	21	"CO2"	1	0
5	0.971412331510854	9	21	"CO2"	1	0
6	0.98519518898098	8	21	"CO2"	1	0
7	0.981515675985537	11	21	"CO2"	1	0
8	0.988721014492754	7	21	"CO2"	1	0
9	0.98474222282933	9	21	"CO2"	1	0
10	0.979660853845467	8	21	"CO2"	1	0
11	0.978510979988813	11	21	"CO2"	1	0
12	0.980386040817696	10	21	"CO2"	1	0
13	0.987645463731158	12	21	"CO2"	1	0
14	0.984808484888736	7	21	"CO2"	1	0
15	0.978292240817979	8	21	"CO2"	1	0
16	0.98244240526303	13	21	"CO2"	1	0
17	0.975787639470504	9	21	"CO2"	1	0
18	0.962658332719641	6	21	"CO2"	1	0
19	0.98676950020688	7	21	"CO2"	1	0
20	0.977209293762427	8	21	"CO2"	1	0
21	0.976735711545838	12	21	"CO2"	1	0
22	0.981668617963291	9	21	"CO2"	1	0
23	0.984886739936412	10	21	"CO2"	1	0
24	0.985807960543516	9	21	"CO2"	1	0
25	0.976462435567714	7	21	"CO2"	1	0
26	0.981662106252449	11	21	"CO2"	1	0
27	0.980049043028583	10	21	"CO2"	1	0
28	0.978094592409678	10	21	"CO2"	1	0
29	0.977066504760396	10	21	"CO2"	1	0
30	0.980391879765127	12	21	"CO2"	1	0
1	0.974905848627076	14	22	"CO2"	1	0
2	0.976202001532871	9	22	"CO2"	1	0
3	0.979770833333333	9	22	"CO2"	1	0
4	0.978752838901354	13	22	"CO2"	1	0
5	0.983358854412062	9	22	"CO2"	1	0
6	0.984388792595107	8	22	"CO2"	1	0
7	0.9803178815506	14	22	"CO2"	1	0
8	0.974720913053882	9	22	"CO2"	1	0
9	0.979766818780836	7	22	"CO2"	1	0
10	0.978592381222068	10	22	"CO2"	1	0
11	0.979369175701685	12	22	"CO2"	1	0
12	0.979664436657109	8	22	"CO2"	1	0
13	0.965891175266175	8	22	"CO2"	1	0
14	0.986809223306068	11	22	"CO2"	1	0
15	0.985275612190289	10	22	"CO2"	1	0
16	0.967226188134117	7	22	"CO2"	1	0
17	0.984796317206636	9	22	"CO2"	1	0
18	0.988259813812633	7	22	"CO2"	1	0
19	0.98270845022388	6	22	"CO2"	1	0
20	0.982490119704947	10	22	"CO2"	1	0
21	0.982397197335171	10	22	"CO2"	1	0
22	0.973173346675482	11	22	"CO2"	1	0
23	0.983811205249851	8	22	"CO2"	1	0
24	0.979028477554079	7	22	"CO2"	1	0
25	0.980811896303272	10	22	"CO2"	1	0
26	0.982991554402876	11	22	"CO2"	1	0
27	0.980858374663684	7	22	"CO2"	1	0
28	0.979081293508353	11	22	"CO2"	1	0
29	0.977735637389103	11	22	"CO2"	1	0
30	0.966429135486782	7	22	"CO2"	1	0
1	0.984144230415086	9	23	"CO2"	1	0
2	0.986259716986745	11	23	"CO2"	1	0
3	0.982881959524016	8	23	"CO2"	1	0
4	0.976849042786902	7	23	"CO2"	1	0
5	0.979672699159139	9	23	"CO2"	1	0
6	0.966963783519237	10	23	"CO2"	1	0
7	0.973594102981491	7	23	"CO2"	1	0
8	0.980360990334331	9	23	"CO2"	1	0
9	0.979351173409791	13	23	"CO2"	1	0
10	0.979874761124761	12	23	"CO2"	1	0
11	0.978871043193513	10	23	"CO2"	1	0
12	0.977699898873662	8	23	"CO2"	1	0
13	0.975199896046935	9	23	"CO2"	1	0
14	0.973045620122646	10	23	"CO2"	1	0
15	0.978162177664993	8	23	"CO2"	1	0
16	0.983878446780645	10	23	"CO2"	1	0
17	0.979318803904354	7	23	"CO2"	1	0
18	0.974940585744152	8	23	"CO2"	1	0
19	0.965693223452911	13	23	"CO2"	1	0
20	0.986166802414218	8	23	"CO2"	1	0
21	0.985752935553368	9	23	"CO2"	1	0
22	0.974348006602804	9	23	"CO2"	1	0
23	0.979396054364467	8	23	"CO2"	1	0
24	0.981854133781421	9	23	"CO2"	1	0
25	0.976645893906431	7	23	"CO2"	1	0
26	0.984765761974893	6	23	"CO2"	1	0
27	0.989667107102108	8	23	"CO2"	1	0
28	0.96598944277543	7	23	"CO2"	1	0
29	0.97820637540172	7	23	"CO2"	1	0
30	0.964647865618739	7	23	"CO2"	1	0
1	0.986038460158576	10	24	"CO2"	1	0
2	0.979889426399447	8	24	"CO2"	1	0
3	0.979219304181643	8	24	"CO2"	1	0
4	0.964788732394366	8	24	"CO2"	1	0
5	0.987402135907571	9	24	"CO2"	1	0
6	0.973996582627193	10	24	"CO2"	1	0
7	0.985779114270093	11	24	"CO2"	1	0
8	0.98310524547294	8	24	"CO2"	1	0
9	0.977768155757286	10	24	"CO2"	1	0
10	0.980665690274436	12	24	"CO2"	1	0
11	0.981674548012737	9	24	"CO2"	1	0
12	0.976667197621323	8	24	"CO2"	1	0
13	0.971195709886376	7	24	"CO2"	1	0
14	0.983598585322723	8	24	"CO2"	1	0
15	0.98724442925596	8	24	"CO2"	1	0
16	0.975163454403241	8	24	"CO2"	1	0
17	0.980859835100118	9	24	"CO2"	1	0
18	0.984460037528848	7	24	"CO2"	1	0
19	0.982580002256233	13	24	"CO2"	1	0
20	0.982577181590339	10	24	"CO2"	1	0
21	0.980977885279889	9	24	"CO2"	1	0
22	0.977420795882994	9	24	"CO2"	1	0
23	0.981826013898382	7	24	"CO2"	1	0
24	0.971437132925806	9	24	"CO2"	1	0
25	0.984125815274563	8	24	"CO2"	1	0
26	0.988337677703215	8	24	"CO2"	1	0
27	0.97838564032519	11	24	"CO2"	1	0
28	0.980721412445249	7	24	"CO2"	1	0
29	0.97717688664655	9	24	"CO2"	1	0
30	0.981848184818482	11	24	"CO2"	1	0
1	0.977238591387301	10	25	"CO2"	1	0
2	0.979666616357264	10	25	"CO2"	1	0
3	0.974677204869361	8	25	"CO2"	1	0
4	0.968383261407506	9	25	"CO2"	1	0
5	0.974900656530753	9	25	"CO2"	1	0
6	0.982359153767451	9	25	"CO2"	1	0
7	0.978169619306808	7	25	"CO2"	1	0
8	0.962226166047363	10	25	"CO2"	1	0
9	0.987440912974759	10	25	"CO2"	1	0
10	0.988503594577442	14	25	"CO2"	1	0
11	0.976179516685846	8	25	"CO2"	1	0
12	0.978741098809709	11	25	"CO2"	1	0
13	0.977553559087768	10	25	"CO2"	1	0
14	0.978312711102059	8	25	"CO2"	1	0
15	0.978916326101837	7	25	"CO2"	1	0
16	0.985259205691787	9	25	"CO2"	1	0
17	0.981226769058139	11	25	"CO2"	1	0
18	0.970014116269862	8	25	"CO2"	1	0
19	0.964994265845623	7	25	"CO2"	1	0
20	0.983668056081849	8	25	"CO2"	1	0
21	0.986049328571727	8	25	"CO2"	1	0
22	0.979233695652174	9	25	"CO2"	1	0
23	0.976463768115942	11	25	"CO2"	1	0
24	0.983879614737582	8	25	"CO2"	1	0
25	0.979666516164936	9	25	"CO2"	1	0
26	0.98492670524471	8	25	"CO2"	1	0
27	0.980697141435856	9	25	"CO2"	1	0
28	0.977429115434827	8	25	"CO2"	1	0
29	0.98065435715033	7	25	"CO2"	1	0
30	0.982115000434292	14	25	"CO2"	1	0
1	0.985347201415343	7	26	"CO2"	1	0
2	0.987122739230229	14	26	"CO2"	1	0
3	0.979325870914505	9	26	"CO2"	1	0
4	0.977368972901677	9	26	"CO2"	1	0
5	0.980671908303277	9	26	"CO2"	1	0
6	0.970682983059221	8	26	"CO2"	1	0
7	0.97008624748534	10	26	"CO2"	1	0
8	0.975381591888307	7	26	"CO2"	1	0
9	0.980085902251076	8	26	"CO2"	1	0
10	0.974539606812625	10	26	"CO2"	1	0
11	0.974029891304348	8	26	"CO2"	1	0
12	0.982878004670768	10	26	"CO2"	1	0
13	0.984314276349675	13	26	"CO2"	1	0
14	0.976542589802258	12	26	"CO2"	1	0
15	0.983750794381259	9	26	"CO2"	1	0
16	0.981157891858076	10	26	"CO2"	1	0
17	0.97804420798352	9	26	"CO2"	1	0
18	0.973894557823129	10	26	"CO2"	1	0
19	0.976542341074361	7	26	"CO2"	1	0
20	0.983694837991696	6	26	"CO2"	1	0
21	0.986550457635802	8	26	"CO2"	1	0
22	0.980957640788274	10	26	"CO2"	1	0
23	0.970731988431103	8	26	"CO2"	1	0
24	0.974732910622774	9	26	"CO2"	1	0
25	0.990633337613606	10	26	"CO2"	1	0
26	0.985256430155593	8	26	"CO2"	1	0
27	0.976908713912427	9	26	"CO2"	1	0
28	0.983536457788472	14	26	"CO2"	1	0
29	0.980861779910469	9	26	"CO2"	1	0
30	0.984232152876333	12	26	"CO2"	1	0
1	0.981070915771905	6	27	"CO2"	1	0
2	0.977471697472716	11	27	"CO2"	1	0
3	0.969894232969044	7	27	"CO2"	1	0
4	0.982562627364608	9	27	"CO2"	1	0
5	0.981030568607782	8	27	"CO2"	1	0
6	0.980616755986214	9	27	"CO2"	1	0
7	0.981013253041958	12	27	"CO2"	1	0
8	0.980105547373589	7	27	"CO2"	1	0
9	0.955388472565059	10	27	"CO2"	1	0
10	0.980611359717329	8	27	"CO2"	1	0
11	0.984139239312328	7	27	"CO2"	1	0
12	0.977790494590688	12	27	"CO2"	1	0
13	0.9704463573707	8	27	"CO2"	1	0
14	0.978792381112383	11	27	"CO2"	1	0
15	0.977332182139523	9	27	"CO2"	1	0
16	0.981300492362439	11	27	"CO2"	1	0
17	0.986199111499527	9	27	"CO2"	1	0
18	0.988101017404328	10	27	"CO2"	1	0
19	0.980830009258679	8	27	"CO2"	1	0
20	0.982258283721609	10	27	"CO2"	1	0
21	0.976757383180126	6	27	"CO2"	1	0
22	0.985438426435192	7	27	"CO2"	1	0
23	0.982236662838064	8	27	"CO2"	1	0
24	0.972816451640465	9	27	"CO2"	1	0
25	0.983552162250853	11	27	"CO2"	1	0
26	0.985808961994236	10	27	"CO2"	1	0
27	0.985301547259817	9	27	"CO2"	1	0
28	0.982226515418825	7	27	"CO2"	1	0
29	0.983023611135786	9	27	"CO2"	1	0
30	0.980769102851917	7	27	"CO2"	1	0
1	0.981862588934905	9	28	"CO2"	1	0
2	0.978833899705929	8	28	"CO2"	1	0
3	0.962601029176552	7	28	"CO2"	1	0
4	0.989332866932157	9	28	"CO2"	1	0
5	0.966783863165169	8	28	"CO2"	1	0
6	0.979302511978888	9	28	"CO2"	1	0
7	0.986719284005468	9	28	"CO2"	1	0
8	0.977730215901514	7	28	"CO2"	1	0
9	0.982593201754386	8	28	"CO2"	1	0
10	0.974364120403724	11	28	"CO2"	1	0
11	0.983998851935565	9	28	"CO2"	1	0
12	0.979384296837368	6	28	"CO2"	1	0
13	0.97683857040905	7	28	"CO2"	1	0
14	0.978517449549824	9	28	"CO2"	1	0
15	0.97816390130306	7	28	"CO2"	1	0
16	0.974887687772006	9	28	"CO2"	1	0
17	0.979874555339752	10	28	"CO2"	1	0
18	0.983721554225151	7	28	"CO2"	1	0
19	0.981756202712042	7	28	"CO2"	1	0
20	0.980293837015535	7	28	"CO2"	1	0
21	0.953286105012776	9	28	"CO2"	1	0
22	0.986548227719534	9	28	"CO2"	1	0
23	0.975144667661092	9	28	"CO2"	1	0
24	0.968656255743868	10	28	"CO2"	1	0
25	0.984898963059859	9	28	"CO2"	1	0
26	0.972369843428532	7	28	"CO2"	1	0
27	0.984773511873627	8	28	"CO2"	1	0
28	0.977680181774663	14	28	"CO2"	1	0
29	0.984732163676576	9	28	"CO2"	1	0
30	0.977968877968878	13	28	"CO2"	1	0
1	0.976229459505617	9	29	"CO2"	1	0
2	0.966370569298835	7	29	"CO2"	1	0
3	0.969127816593106	8	29	"CO2"	1	0
4	0.976924710629712	14	29	"CO2"	1	0
5	0.980191503825737	11	29	"CO2"	1	0
6	0.971316205204956	9	29	"CO2"	1	0
7	0.972440719187006	8	29	"CO2"	1	0
8	0.985412707246133	12	29	"CO2"	1	0
9	0.972377287035215	9	29	"CO2"	1	0
10	0.977982280899852	9	29	"CO2"	1	0
11	0.976069566622636	8	29	"CO2"	1	0
12	0.976457026544261	8	29	"CO2"	1	0
13	0.98188152640607	8	29	"CO2"	1	0
14	0.970692260922436	12	29	"CO2"	1	0
15	0.979970570154674	7	29	"CO2"	1	0
16	0.982502711356711	7	29	"CO2"	1	0
17	0.978576457165052	7	29	"CO2"	1	0
18	0.97345919478074	8	29	"CO2"	1	0
19	0.969701664686946	11	29	"CO2"	1	0
20	0.978995217634064	9	29	"CO2"	1	0
21	0.972462735160058	9	29	"CO2"	1	0
22	0.973083656258762	8	29	"CO2"	1	0
23	0.974965242947398	11	29	"CO2"	1	0
24	0.978037178786222	7	29	"CO2"	1	0
25	0.981040451926873	7	29	"CO2"	1	0
26	0.975655019532897	9	29	"CO2"	1	0
27	0.985830561568379	10	29	"CO2"	1	0
28	0.976791758230111	7	29	"CO2"	1	0
29	0.987483714062364	9	29	"CO2"	1	0
30	0.987583333333333	9	29	"CO2"	1	0
1	0.977198164414993	7	30	"CO2"	1	0
2	0.9784799003549	9	30	"CO2"	1	0
3	0.987724611532513	9	30	"CO2"	1	0
4	0.975612430298853	9	30	"CO2"	1	0
5	0.971507630536358	7	30	"CO2"	1	0
6	0.976717628992847	9	30	"CO2"	1	0
7	0.955673186162037	7	30	"CO2"	1	0
8	0.975513640603547	7	30	"CO2"	1	0
9	0.987926046707343	8	30	"CO2"	1	0
10	0.973177099414723	11	30	"CO2"	1	0
11	0.97599375872095	9	30	"CO2"	1	0
12	0.979949321388927	8	30	"CO2"	1	0
13	0.983750970853943	12	30	"CO2"	1	0
14	0.974005572796743	9	30	"CO2"	1	0
15	0.972930089266723	9	30	"CO2"	1	0
16	0.987570351491983	8	30	"CO2"	1	0
17	0.965759605644252	10	30	"CO2"	1	0
18	0.96439273959439	9	30	"CO2"	1	0
19	0.981185946124289	8	30	"CO2"	1	0
20	0.981470207325578	7	30	"CO2"	1	0
21	0.985635562214107	9	30	"CO2"	1	0
22	0.976684914527707	7	30	"CO2"	1	0
23	0.989030252130872	9	30	"CO2"	1	0
24	0.972694746376812	9	30	"CO2"	1	0
25	0.982436544936545	10	30	"CO2"	1	0
26	0.976407906340052	10	30	"CO2"	1	0
27	0.981491121118219	8	30	"CO2"	1	0
28	0.974971198845903	9	30	"CO2"	1	0
29	0.983401766557391	10	30	"CO2"	1	0
30	0.982382179675994	14	30	"CO2"	1	0
1	0.968566670936339	1	1	"CO2"	1	0.5
2	0.976341118664602	1	1	"CO2"	1	0.5
3	0.965756009341536	1	1	"CO2"	1	0.5
4	0.973049729686898	1	1	"CO2"	1	0.5
5	0.96461810152983	1	1	"CO2"	1	0.5
6	0.976399992986886	1	1	"CO2"	1	0.5
7	0.973204534630988	1	1	"CO2"	1	0.5
8	0.971554985342768	1	1	"CO2"	1	0.5
9	0.975662231065788	1	1	"CO2"	1	0.5
10	0.969546195652174	1	1	"CO2"	1	0.5
11	0.97282957380722	1	1	"CO2"	1	0.5
12	0.973350693532976	1	1	"CO2"	1	0.5
13	0.978307937051463	1	1	"CO2"	1	0.5
14	0.977451860135739	1	1	"CO2"	1	0.5
15	0.977989274715939	1	1	"CO2"	1	0.5
16	0.982567022580702	1	1	"CO2"	1	0.5
17	0.978000367380898	1	1	"CO2"	1	0.5
18	0.974192615190406	1	1	"CO2"	1	0.5
19	0.97581017109249	1	1	"CO2"	1	0.5
20	0.983129336018868	1	1	"CO2"	1	0.5
21	0.975695232332401	1	1	"CO2"	1	0.5
22	0.967061753163332	1	1	"CO2"	1	0.5
23	0.972332734651825	1	1	"CO2"	1	0.5
24	0.975013339085223	1	1	"CO2"	1	0.5
25	0.974052480608313	1	1	"CO2"	1	0.5
26	0.980573254044105	1	1	"CO2"	1	0.5
27	0.971070103099746	1	1	"CO2"	1	0.5
28	0.973708483873887	1	1	"CO2"	1	0.5
29	0.981883028052659	1	1	"CO2"	1	0.5
30	0.9743523227342	1	1	"CO2"	1	0.5
1	0.978811199521055	2	2	"CO2"	1	0.5
2	0.981995890376147	2	2	"CO2"	1	0.5
3	0.989743716569038	2	2	"CO2"	1	0.5
4	0.987524415424968	2	2	"CO2"	1	0.5
5	0.987495734370734	2	2	"CO2"	1	0.5
6	0.990615592915121	2	2	"CO2"	1	0.5
7	0.979161038895552	2	2	"CO2"	1	0.5
8	0.988784151999411	2	2	"CO2"	1	0.5
9	0.983002291825821	2	2	"CO2"	1	0.5
10	0.98658123748869	2	2	"CO2"	1	0.5
11	0.98920533440259	2	2	"CO2"	1	0.5
12	0.982301477907956	2	2	"CO2"	1	0.5
13	0.986056327050675	2	2	"CO2"	1	0.5
14	0.983317399104102	2	2	"CO2"	1	0.5
15	0.983650184069021	2	2	"CO2"	1	0.5
16	0.985144840836342	2	2	"CO2"	1	0.5
17	0.982853252596326	2	2	"CO2"	1	0.5
18	0.989515692640693	2	2	"CO2"	1	0.5
19	0.987910171914775	2	2	"CO2"	1	0.5
20	0.978510375782737	2	2	"CO2"	1	0.5
21	0.988402938494986	2	2	"CO2"	1	0.5
22	0.980176161061542	2	2	"CO2"	1	0.5
23	0.986104046520899	2	2	"CO2"	1	0.5
24	0.987031757965597	2	2	"CO2"	1	0.5
25	0.983642561889462	2	2	"CO2"	1	0.5
26	0.988671102018677	2	2	"CO2"	1	0.5
27	0.987093087342693	2	2	"CO2"	1	0.5
28	0.991555596901323	2	2	"CO2"	1	0.5
29	0.985637976390524	2	2	"CO2"	1	0.5
30	0.980101805127988	2	2	"CO2"	1	0.5
1	0.984444540953704	3	3	"CO2"	1	0.5
2	0.98186619965712	2	3	"CO2"	1	0.5
3	0.986090392361681	3	3	"CO2"	1	0.5
4	0.978832339505527	2	3	"CO2"	1	0.5
5	0.980179731042593	2	3	"CO2"	1	0.5
6	0.983362795686153	3	3	"CO2"	1	0.5
7	0.993517252261729	2	3	"CO2"	1	0.5
8	0.981844005521928	3	3	"CO2"	1	0.5
9	0.982669909683719	2	3	"CO2"	1	0.5
10	0.98477769034035	2	3	"CO2"	1	0.5
11	0.980597809415543	3	3	"CO2"	1	0.5
12	0.989214051030605	3	3	"CO2"	1	0.5
13	0.982662978170346	2	3	"CO2"	1	0.5
14	0.984022077260006	3	3	"CO2"	1	0.5
15	0.987246119309296	2	3	"CO2"	1	0.5
16	0.986399407035425	2	3	"CO2"	1	0.5
17	0.98221436072234	3	3	"CO2"	1	0.5
18	0.986048198071252	3	3	"CO2"	1	0.5
19	0.982780521633233	3	3	"CO2"	1	0.5
20	0.989532565543265	2	3	"CO2"	1	0.5
21	0.984142291664416	2	3	"CO2"	1	0.5
22	0.970724570257323	3	3	"CO2"	1	0.5
23	0.982048534777595	3	3	"CO2"	1	0.5
24	0.985438405797101	3	3	"CO2"	1	0.5
25	0.990053504679464	2	3	"CO2"	1	0.5
26	0.987047446865965	2	3	"CO2"	1	0.5
27	0.984653705243912	2	3	"CO2"	1	0.5
28	0.987501557761808	2	3	"CO2"	1	0.5
29	0.985702341137124	3	3	"CO2"	1	0.5
30	0.97524135072089	2	3	"CO2"	1	0.5
1	0.983947937371413	4	4	"CO2"	1	0.5
2	0.983682834881354	4	4	"CO2"	1	0.5
3	0.982131133379406	4	4	"CO2"	1	0.5
4	0.982460624977577	4	4	"CO2"	1	0.5
5	0.985644090119864	4	4	"CO2"	1	0.5
6	0.98152259983735	4	4	"CO2"	1	0.5
7	0.980573188327319	4	4	"CO2"	1	0.5
8	0.989464729747415	4	4	"CO2"	1	0.5
9	0.985100008308063	4	4	"CO2"	1	0.5
10	0.981867205207807	4	4	"CO2"	1	0.5
11	0.974802982129957	4	4	"CO2"	1	0.5
12	0.984098654835747	4	4	"CO2"	1	0.5
13	0.98553796190348	4	4	"CO2"	1	0.5
14	0.986598997926745	4	4	"CO2"	1	0.5
15	0.983716097268789	4	4	"CO2"	1	0.5
16	0.971088334925736	4	4	"CO2"	1	0.5
17	0.984104051319524	4	4	"CO2"	1	0.5
18	0.969053330840914	4	4	"CO2"	1	0.5
19	0.993756161988206	4	4	"CO2"	1	0.5
20	0.976753866710976	4	4	"CO2"	1	0.5
21	0.98848121685429	4	4	"CO2"	1	0.5
22	0.978250885015157	4	4	"CO2"	1	0.5
23	0.986300350323322	4	4	"CO2"	1	0.5
24	0.980611413043478	4	4	"CO2"	1	0.5
25	0.980092041940383	4	4	"CO2"	1	0.5
26	0.970275132813959	4	4	"CO2"	1	0.5
27	0.989926009149105	4	4	"CO2"	1	0.5
28	0.982721751071958	4	4	"CO2"	1	0.5
29	0.981311202797643	4	4	"CO2"	1	0.5
30	0.981073859660284	4	4	"CO2"	1	0.5
1	0.983667608763245	5	5	"CO2"	1	0.5
2	0.98168765743073	5	5	"CO2"	1	0.5
3	0.976453373272048	5	5	"CO2"	1	0.5
4	0.979855050009468	5	5	"CO2"	1	0.5
5	0.974975802051986	5	5	"CO2"	1	0.5
6	0.981331290765474	5	5	"CO2"	1	0.5
7	0.980405024657784	5	5	"CO2"	1	0.5
8	0.984950686767882	5	5	"CO2"	1	0.5
9	0.968401779216099	5	5	"CO2"	1	0.5
10	0.979561872945282	5	5	"CO2"	1	0.5
11	0.977852285261397	5	5	"CO2"	1	0.5
12	0.976813442120385	5	5	"CO2"	1	0.5
13	0.980228601507717	5	5	"CO2"	1	0.5
14	0.989312426306249	5	5	"CO2"	1	0.5
15	0.991232316569317	5	5	"CO2"	1	0.5
16	0.984554322374707	5	5	"CO2"	1	0.5
17	0.980738891751204	5	5	"CO2"	1	0.5
18	0.978112199787077	5	5	"CO2"	1	0.5
19	0.971693747429042	5	5	"CO2"	1	0.5
20	0.981044533485156	5	5	"CO2"	1	0.5
21	0.979860965004559	5	5	"CO2"	1	0.5
22	0.988932769868022	5	5	"CO2"	1	0.5
23	0.983791001266079	5	5	"CO2"	1	0.5
24	0.974751819746018	5	5	"CO2"	1	0.5
25	0.980922101449275	5	5	"CO2"	1	0.5
26	0.976554812219037	5	5	"CO2"	1	0.5
27	0.986536143692859	5	5	"CO2"	1	0.5
28	0.98320644872369	5	5	"CO2"	1	0.5
29	0.979834558622922	5	5	"CO2"	1	0.5
30	0.982844212145831	5	5	"CO2"	1	0.5
1	0.983836385625432	6	6	"CO2"	1	0.5
2	0.979408778561592	6	6	"CO2"	1	0.5
3	0.981901988539157	6	6	"CO2"	1	0.5
4	0.989906850910087	6	6	"CO2"	1	0.5
5	0.987619126457715	6	6	"CO2"	1	0.5
6	0.99008951523886	6	6	"CO2"	1	0.5
7	0.982188405797101	6	6	"CO2"	1	0.5
8	0.983112967076783	6	6	"CO2"	1	0.5
9	0.984027908304269	6	6	"CO2"	1	0.5
10	0.980229893225789	6	6	"CO2"	1	0.5
11	0.990436874118273	6	6	"CO2"	1	0.5
12	0.975173339493404	6	6	"CO2"	1	0.5
13	0.985622928544211	6	6	"CO2"	1	0.5
14	0.98973707142024	6	6	"CO2"	1	0.5
15	0.981749782365377	6	6	"CO2"	1	0.5
16	0.981273362187684	6	6	"CO2"	1	0.5
17	0.983734011403914	6	6	"CO2"	1	0.5
18	0.983114830429864	6	6	"CO2"	1	0.5
19	0.972276216108453	6	6	"CO2"	1	0.5
20	0.979508292455034	6	6	"CO2"	1	0.5
21	0.972786553684137	6	6	"CO2"	1	0.5
22	0.980788042244123	6	6	"CO2"	1	0.5
23	0.977431604836484	6	6	"CO2"	1	0.5
24	0.973106840539922	6	6	"CO2"	1	0.5
25	0.983396159467131	6	6	"CO2"	1	0.5
26	0.975162251028594	6	6	"CO2"	1	0.5
27	0.983613211204808	6	6	"CO2"	1	0.5
28	0.966455889211782	6	6	"CO2"	1	0.5
29	0.974054507669994	6	6	"CO2"	1	0.5
30	0.975652458422962	6	6	"CO2"	1	0.5
1	0.97924085816034	7	7	"CO2"	1	0.5
2	0.986324426677888	7	7	"CO2"	1	0.5
3	0.977578937471976	7	7	"CO2"	1	0.5
4	0.973563483943364	7	7	"CO2"	1	0.5
5	0.978280361288051	7	7	"CO2"	1	0.5
6	0.974704561161023	7	7	"CO2"	1	0.5
7	0.982182420364886	7	7	"CO2"	1	0.5
8	0.982523694445493	7	7	"CO2"	1	0.5
9	0.976033166296064	7	7	"CO2"	1	0.5
10	0.983598961250573	7	7	"CO2"	1	0.5
11	0.982670197490925	7	7	"CO2"	1	0.5
12	0.975411736600995	7	7	"CO2"	1	0.5
13	0.984277882444795	7	7	"CO2"	1	0.5
14	0.984308873689405	7	7	"CO2"	1	0.5
15	0.968710112911144	7	7	"CO2"	1	0.5
16	0.975656602847324	7	7	"CO2"	1	0.5
17	0.985628575037442	7	7	"CO2"	1	0.5
18	0.982347597268342	7	7	"CO2"	1	0.5
19	0.969755418111259	7	7	"CO2"	1	0.5
20	0.981740547365547	6	7	"CO2"	1	0.5
21	0.978055294426976	7	7	"CO2"	1	0.5
22	0.974659041073239	7	7	"CO2"	1	0.5
23	0.983977438713197	7	7	"CO2"	1	0.5
24	0.980527609395552	7	7	"CO2"	1	0.5
25	0.9826399447132	7	7	"CO2"	1	0.5
26	0.986792138747568	7	7	"CO2"	1	0.5
27	0.983563016657666	7	7	"CO2"	1	0.5
28	0.979088185699422	7	7	"CO2"	1	0.5
29	0.976853838227151	7	7	"CO2"	1	0.5
30	0.984684684684685	7	7	"CO2"	1	0.5
1	0.985132446213158	8	8	"CO2"	1	0.5
2	0.98931555632763	8	8	"CO2"	1	0.5
3	0.976170628062542	8	8	"CO2"	1	0.5
4	0.981662458797952	8	8	"CO2"	1	0.5
5	0.975342609059525	8	8	"CO2"	1	0.5
6	0.976932188542875	8	8	"CO2"	1	0.5
7	0.983271975202852	8	8	"CO2"	1	0.5
8	0.982743642688394	7	8	"CO2"	1	0.5
9	0.984699317354159	8	8	"CO2"	1	0.5
10	0.97621737676645	8	8	"CO2"	1	0.5
11	0.978153097506741	8	8	"CO2"	1	0.5
12	0.98156847037118	7	8	"CO2"	1	0.5
13	0.978605747750596	8	8	"CO2"	1	0.5
14	0.972270785322087	8	8	"CO2"	1	0.5
15	0.979009345460393	8	8	"CO2"	1	0.5
16	0.972892210144928	8	8	"CO2"	1	0.5
17	0.974175806468939	8	8	"CO2"	1	0.5
18	0.974192615190406	8	8	"CO2"	1	0.5
19	0.98272063532727	8	8	"CO2"	1	0.5
20	0.98128210631021	8	8	"CO2"	1	0.5
21	0.981083992009033	8	8	"CO2"	1	0.5
22	0.9807398122564	8	8	"CO2"	1	0.5
23	0.97766328416501	7	8	"CO2"	1	0.5
24	0.977346477894554	8	8	"CO2"	1	0.5
25	0.9722184855979	7	8	"CO2"	1	0.5
26	0.981932896073267	8	8	"CO2"	1	0.5
27	0.981945079848071	8	8	"CO2"	1	0.5
